OBJECTID,Year,Value,sex
3466159,2018,1,0
3466159,2018,1,1
3466160,2018,1,0
3466160,2018,0,1
3466161,2018,1,0
3466161,2018,1,1
3466162,2018,3,0
3466162,2018,0,1
3466163,2018,2,0
3466163,2018,0,1
3466164,2018,4,0
3466164,2018,0,1
3466165,2018,1,0
3466165,2018,1,1
3466166,2018,0,0
3466166,2018,2,1
3466167,2018,1,0
3466167,2018,1,1
3466168,2018,1,0
3466168,2018,1,1
3466169,2018,2,0
3466169,2018,1,1
3466170,2018,1,0
3466170,2018,0,1
3466171,2018,2,0
3466171,2018,2,1
3466172,2018,2,0
3466172,2018,0,1
3466173,2018,1,0
3466173,2018,0,1
3466174,2018,0,0
3466174,2018,2,1
3466175,2018,1,0
3466175,2018,0,1
3466176,2018,0,0
3466176,2018,1,1
3466177,2018,1,0
3466177,2018,0,1
3466178,2018,3,0
3466178,2018,2,1
3466179,2018,2,0
3466179,2018,0,1
3466180,2018,0,0
3466180,2018,0,1
3466181,2018,2,0
3466181,2018,2,1
3466182,2018,1,0
3466182,2018,1,1
3466183,2018,1,0
3466183,2018,0,1
3466184,2018,1,0
3466184,2018,1,1
3466185,2018,1,0
3466185,2018,0,1
3466186,2018,1,0
3466186,2018,0,1
3466187,2018,3,0
3466187,2018,0,1
3466188,2018,1,0
3466188,2018,1,1
3466189,2018,1,0
3466189,2018,0,1
3466190,2018,1,0
3466190,2018,1,1
3466191,2018,1,0
3466191,2018,1,1
3466192,2018,3,0
3466192,2018,3,1
3466193,2018,1,0
3466193,2018,0,1
3466194,2018,2,0
3466194,2018,0,1
3466195,2018,0,0
3466195,2018,1,1
3466196,2018,2,0
3466196,2018,0,1
3466197,2018,1,0
3466197,2018,1,1
3466198,2018,0,0
3466198,2018,1,1
3466199,2018,2,0
3466199,2018,0,1
3466200,2018,0,0
3466200,2018,1,1
3466201,2018,1,0
3466201,2018,0,1
3466202,2018,2,0
3466202,2018,0,1
3466203,2018,2,0
3466203,2018,0,1
3466204,2018,2,0
3466204,2018,0,1
3466205,2018,2,0
3466205,2018,4,1
3466206,2018,0,0
3466206,2018,1,1
3466207,2018,7,0
3466207,2018,2,1
3466208,2018,1,0
3466208,2018,1,1
3466209,2018,1,0
3466209,2018,1,1
3466210,2018,2,0
3466210,2018,0,1
3466211,2018,1,0
3466211,2018,0,1
3466212,2018,1,0
3466212,2018,0,1
3466213,2018,2,0
3466213,2018,0,1
3466214,2018,2,0
3466214,2018,0,1
3466215,2018,1,0
3466215,2018,0,1
3466216,2018,1,0
3466216,2018,1,1
3466217,2018,2,0
3466217,2018,0,1
3466218,2018,1,0
3466218,2018,0,1
3466219,2018,2,0
3466219,2018,0,1
3466220,2018,2,0
3466220,2018,0,1
3466221,2018,0,0
3466221,2018,2,1
3466222,2018,2,0
3466222,2018,1,1
3466223,2018,3,0
3466223,2018,3,1
3466224,2018,1,0
3466224,2018,0,1
3466225,2018,1,0
3466225,2018,1,1
3466226,2018,1,0
3466226,2018,2,1
3466227,2018,2,0
3466227,2018,0,1
3466228,2018,2,0
3466228,2018,0,1
3466229,2018,5,0
3466229,2018,3,1
3466230,2018,1,0
3466230,2018,0,1
3466231,2018,1,0
3466231,2018,1,1
3466232,2018,2,0
3466232,2018,2,1
3466233,2018,2,0
3466233,2018,0,1
3466234,2018,2,0
3466234,2018,2,1
3466235,2018,1,0
3466235,2018,1,1
3466236,2018,1,0
3466236,2018,1,1
3466237,2018,1,0
3466237,2018,1,1
3466238,2018,2,0
3466238,2018,0,1
3466239,2018,2,0
3466239,2018,2,1
3466240,2018,0,0
3466240,2018,1,1
3466241,2018,1,0
3466241,2018,1,1
3466242,2018,1,0
3466242,2018,0,1
3466243,2018,1,0
3466243,2018,1,1
3466244,2018,2,0
3466244,2018,4,1
3466245,2018,1,0
3466245,2018,1,1
3466246,2018,1,0
3466246,2018,1,1
3466247,2018,2,0
3466247,2018,0,1
3466248,2018,1,0
3466248,2018,0,1
3466249,2018,1,0
3466249,2018,1,1
3466250,2018,0,0
3466250,2018,2,1
3466251,2018,2,0
3466251,2018,3,1
3466252,2018,0,0
3466252,2018,2,1
3466253,2018,1,0
3466253,2018,1,1
3466254,2018,1,0
3466254,2018,0,1
3466255,2018,1,0
3466255,2018,1,1
3466257,2018,0,0
3466257,2018,1,1
3466258,2018,1,0
3466258,2018,0,1
3466259,2018,1,0
3466259,2018,1,1
3466260,2018,0,0
3466260,2018,3,1
3466261,2018,3,0
3466261,2018,0,1
3466262,2018,2,0
3466262,2018,1,1
3466263,2018,2,0
3466263,2018,0,1
3466264,2018,1,0
3466264,2018,1,1
3466265,2018,1,0
3466265,2018,2,1
3466266,2018,1,0
3466266,2018,1,1
3466267,2018,2,0
3466267,2018,0,1
3466268,2018,1,0
3466268,2018,1,1
3466269,2018,2,0
3466269,2018,0,1
3466270,2018,1,0
3466270,2018,1,1
3466271,2018,1,0
3466271,2018,0,1
3466272,2018,2,0
3466272,2018,0,1
3466273,2018,0,0
3466273,2018,1,1
3466274,2018,1,0
3466274,2018,1,1
3466275,2018,1,0
3466275,2018,1,1
3466276,2018,1,0
3466276,2018,0,1
3466277,2018,4,0
3466277,2018,1,1
3466278,2018,1,0
3466278,2018,1,1
3466279,2018,3,0
3466279,2018,0,1
3466280,2018,2,0
3466280,2018,0,1
3466281,2018,1,0
3466281,2018,0,1
3466282,2018,2,0
3466282,2018,2,1
3466283,2018,1,0
3466283,2018,1,1
3466284,2018,1,0
3466284,2018,1,1
3466285,2018,2,0
3466285,2018,1,1
3466286,2018,1,0
3466286,2018,1,1
3466287,2018,2,0
3466287,2018,3,1
3466288,2018,2,0
3466288,2018,0,1
3466289,2018,0,0
3466289,2018,1,1
3466290,2018,2,0
3466290,2018,0,1
3466291,2018,2,0
3466291,2018,0,1
3466292,2018,0,0
3466292,2018,2,1
3466293,2018,2,0
3466293,2018,0,1
3466294,2018,1,0
3466294,2018,1,1
3466295,2018,3,0
3466295,2018,2,1
3466296,2018,1,0
3466296,2018,0,1
3466297,2018,1,0
3466297,2018,1,1
3466298,2018,0,0
3466298,2018,2,1
3466299,2018,1,0
3466299,2018,0,1
3466300,2018,1,0
3466300,2018,0,1
3466301,2018,1,0
3466301,2018,1,1
3466302,2018,1,0
3466302,2018,1,1
3466303,2018,1,0
3466303,2018,1,1
3466304,2018,1,0
3466304,2018,0,1
3466305,2018,3,0
3466305,2018,1,1
3466306,2018,2,0
3466306,2018,0,1
3466307,2018,0,0
3466307,2018,2,1
3466308,2018,1,0
3466308,2018,1,1
3466309,2018,2,0
3466309,2018,1,1
3466310,2018,1,0
3466310,2018,0,1
3466311,2018,1,0
3466311,2018,2,1
3466312,2018,2,0
3466312,2018,0,1
3466313,2018,2,0
3466313,2018,3,1
3466314,2018,0,0
3466314,2018,2,1
3466315,2018,1,0
3466315,2018,1,1
3466316,2018,2,0
3466316,2018,0,1
3466317,2018,1,0
3466317,2018,1,1
3466318,2018,1,0
3466318,2018,1,1
3466319,2018,2,0
3466319,2018,0,1
3466320,2018,1,0
3466320,2018,1,1
3466321,2018,2,0
3466321,2018,0,1
3466322,2018,1,0
3466322,2018,0,1
3466323,2018,1,0
3466323,2018,1,1
3466324,2018,1,0
3466324,2018,1,1
3466325,2018,0,0
3466325,2018,2,1
3466326,2018,1,0
3466326,2018,2,1
3466327,2018,0,0
3466327,2018,2,1
3466328,2018,0,0
3466328,2018,1,1
3466329,2018,1,0
3466329,2018,1,1
3466330,2018,2,0
3466330,2018,0,1
3466331,2018,0,0
3466331,2018,1,1
3466332,2018,1,0
3466332,2018,1,1
3466333,2018,1,0
3466333,2018,1,1
3466334,2018,1,0
3466334,2018,1,1
3466335,2018,3,0
3466335,2018,1,1
3466336,2018,2,0
3466336,2018,1,1
3466337,2018,0,0
3466337,2018,2,1
3466338,2018,2,0
3466338,2018,0,1
3466339,2018,0,0
3466339,2018,1,1
3466340,2018,1,0
3466340,2018,1,1
3466341,2018,1,0
3466341,2018,2,1
3466342,2018,1,0
3466342,2018,1,1
3466343,2018,5,0
3466343,2018,4,1
3466344,2018,1,0
3466344,2018,1,1
3466345,2018,0,0
3466345,2018,4,1
3466346,2018,1,0
3466346,2018,0,1
3466347,2018,2,0
3466347,2018,0,1
3466348,2018,0,0
3466348,2018,2,1
3466349,2018,1,0
3466349,2018,1,1
3466350,2018,1,0
3466350,2018,3,1
3466351,2018,2,0
3466351,2018,1,1
3466352,2018,2,0
3466352,2018,1,1
3466353,2018,0,0
3466353,2018,1,1
3466354,2018,2,0
3466354,2018,2,1
3466355,2018,1,0
3466355,2018,2,1
3466356,2018,0,0
3466356,2018,1,1
3466357,2018,1,0
3466357,2018,1,1
3466358,2018,1,0
3466358,2018,2,1
3466359,2018,1,0
3466359,2018,1,1
3466360,2018,0,0
3466360,2018,1,1
3466361,2018,1,0
3466361,2018,1,1
3466362,2018,2,0
3466362,2018,2,1
3466363,2018,1,0
3466363,2018,0,1
3466364,2018,1,0
3466364,2018,1,1
3466365,2018,1,0
3466365,2018,0,1
3466366,2018,1,0
3466366,2018,1,1
3466367,2018,1,0
3466367,2018,0,1
3466368,2018,2,0
3466368,2018,0,1
3466369,2018,0,0
3466369,2018,2,1
3466370,2018,2,0
3466370,2018,0,1
3466371,2018,0,0
3466371,2018,1,1
3466372,2018,1,0
3466372,2018,1,1
3466373,2018,2,0
3466373,2018,3,1
3466374,2018,2,0
3466374,2018,0,1
3466375,2018,1,0
3466375,2018,1,1
3466376,2018,1,0
3466376,2018,1,1
3466377,2018,3,0
3466377,2018,1,1
3466378,2018,2,0
3466378,2018,0,1
3466379,2018,2,0
3466379,2018,0,1
3466380,2018,1,0
3466380,2018,0,1
3466381,2018,2,0
3466381,2018,1,1
3466382,2018,0,0
3466382,2018,2,1
3466383,2018,5,0
3466383,2018,1,1
3466384,2018,1,0
3466384,2018,1,1
3466385,2018,1,0
3466385,2018,1,1
3466386,2018,2,0
3466386,2018,1,1
3466387,2018,2,0
3466387,2018,0,1
3466388,2017,0,0
3466388,2017,1,1
3466389,2018,0,0
3466389,2018,2,1
3466390,2018,1,0
3466390,2018,1,1
3466391,2018,2,0
3466391,2018,0,1
3466392,2018,0,0
3466392,2018,1,1
3466393,2018,1,0
3466393,2018,1,1
3466394,2018,1,0
3466394,2018,0,1
3466395,2017,1,0
3466395,2017,1,1
3466396,2018,1,0
3466396,2018,0,1
3466397,2018,2,0
3466397,2018,0,1
3466398,2018,0,0
3466398,2018,3,1
3466399,2018,3,0
3466399,2018,1,1
3466400,2018,0,0
3466400,2018,2,1
3466401,2018,0,0
3466401,2018,2,1
3466402,2018,0,0
3466402,2018,2,1
3466403,2018,1,0
3466403,2018,1,1
3466404,2018,0,0
3466404,2018,1,1
3466405,2018,0,0
3466405,2018,2,1
3466406,2018,2,0
3466406,2018,1,1
3466407,2018,1,0
3466407,2018,0,1
3466408,2018,0,0
3466408,2018,4,1
3466409,2018,2,0
3466409,2018,1,1
3466410,2018,0,0
3466410,2018,2,1
3466411,2018,2,0
3466411,2018,2,1
3466412,2018,2,0
3466412,2018,0,1
3466413,2018,0,0
3466413,2018,2,1
3466414,2018,1,0
3466414,2018,1,1
3466415,2018,3,0
3466415,2018,1,1
3466416,2018,1,0
3466416,2018,0,1
3466417,2018,1,0
3466417,2018,0,1
3466418,2018,1,0
3466418,2018,0,1
3466419,2018,3,0
3466419,2018,0,1
3466420,2018,7,0
3466420,2018,1,1
3466421,2017,1,0
3466421,2017,1,1
3466422,2018,1,0
3466422,2018,2,1
3466423,2018,1,0
3466423,2018,0,1
3466424,2018,1,0
3466424,2018,0,1
3466425,2018,1,0
3466425,2018,1,1
3466426,2018,1,0
3466426,2018,1,1
3466427,2018,1,0
3466427,2018,2,1
3466428,2018,1,0
3466428,2018,1,1
3466429,2018,1,0
3466429,2018,0,1
3466430,2018,1,0
3466430,2018,1,1
3466431,2018,1,0
3466431,2018,1,1
3466432,2017,0,0
3466432,2017,1,1
3466433,2018,5,0
3466433,2018,1,1
3466434,2018,0,0
3466434,2018,1,1
3466435,2018,0,0
3466435,2018,3,1
3466436,2018,1,0
3466436,2018,1,1
3466437,2018,0,0
3466437,2018,2,1
3466438,2018,2,0
3466438,2018,3,1
3466439,2018,1,0
3466439,2018,1,1
3466440,2018,1,0
3466440,2018,0,1
3466441,2018,1,0
3466441,2018,0,1
3466442,2018,1,0
3466442,2018,2,1
3466443,2018,2,0
3466443,2018,1,1
3466444,2018,1,0
3466444,2018,1,1
3466445,2018,2,0
3466445,2018,1,1
3466446,2018,2,0
3466446,2018,1,1
3466447,2018,1,0
3466447,2018,0,1
3466448,2018,0,0
3466448,2018,1,1
3466449,2018,1,0
3466449,2018,0,1
3466450,2018,0,0
3466450,2018,2,1
3466451,2018,4,0
3466451,2018,1,1
3466452,2018,2,0
3466452,2018,1,1
3466453,2018,2,0
3466453,2018,0,1
3466454,2018,2,0
3466454,2018,0,1
3466455,2018,2,0
3466455,2018,0,1
3466456,2018,2,0
3466456,2018,0,1
3466457,2018,1,0
3466457,2018,0,1
3466458,2018,1,0
3466458,2018,4,1
3466459,2018,2,0
3466459,2018,0,1
3466460,2018,1,0
3466460,2018,0,1
3466461,2018,2,0
3466461,2018,0,1
3466462,2018,1,0
3466462,2018,0,1
3466463,2018,1,0
3466463,2018,3,1
3466464,2018,0,0
3466464,2018,1,1
3466465,2018,0,0
3466465,2018,1,1
3466466,2018,0,0
3466466,2018,2,1
3466467,2018,1,0
3466467,2018,0,1
3466468,2018,2,0
3466468,2018,0,1
3466469,2018,2,0
3466469,2018,3,1
3466470,2018,2,0
3466470,2018,2,1
3466471,2018,1,0
3466471,2018,1,1
3466472,2018,1,0
3466472,2018,3,1
3466473,2018,1,0
3466473,2018,1,1
3466474,2018,2,0
3466474,2018,1,1
3466475,2018,1,0
3466475,2018,0,1
3466476,2018,2,0
3466476,2018,0,1
3466477,2018,1,0
3466477,2018,0,1
3466478,2017,1,0
3466478,2017,0,1
3466479,2018,1,0
3466479,2018,1,1
3466480,2018,0,0
3466480,2018,3,1
3466481,2018,3,0
3466481,2018,0,1
3466482,2018,3,0
3466482,2018,0,1
3466483,2018,1,0
3466483,2018,0,1
3466484,2018,1,0
3466484,2018,0,1
3466485,2018,1,0
3466485,2018,1,1
3466486,2018,1,0
3466486,2018,2,1
3466487,2018,1,0
3466487,2018,0,1
3466488,2018,1,0
3466488,2018,1,1
3466489,2018,2,0
3466489,2018,0,1
3466490,2018,2,0
3466490,2018,1,1
3466491,2018,1,0
3466491,2018,1,1
3466492,2018,1,0
3466492,2018,1,1
3466493,2018,1,0
3466493,2018,0,1
3466494,2018,1,0
3466494,2018,0,1
3466495,2018,0,0
3466495,2018,2,1
3466496,2018,1,0
3466496,2018,0,1
3466497,2018,1,0
3466497,2018,1,1
3466498,2018,1,0
3466498,2018,0,1
3466499,2018,2,0
3466499,2018,0,1
3466500,2018,4,0
3466500,2018,1,1
3466501,2018,0,0
3466501,2018,2,1
3466502,2018,2,0
3466502,2018,1,1
3466503,2017,1,0
3466503,2017,1,1
3466504,2018,1,0
3466504,2018,0,1
3466505,2018,1,0
3466505,2018,4,1
3466506,2018,1,0
3466506,2018,0,1
3466507,2018,1,0
3466507,2018,1,1
3466508,2018,2,0
3466508,2018,0,1
3466509,2018,1,0
3466509,2018,0,1
3466510,2018,1,0
3466510,2018,1,1
3466511,2018,1,0
3466511,2018,1,1
3466512,2018,0,0
3466512,2018,1,1
3466513,2018,1,0
3466513,2018,1,1
3466514,2018,2,0
3466514,2018,0,1
3466515,2018,1,0
3466515,2018,0,1
3466516,2018,1,0
3466516,2018,0,1
3466517,2018,2,0
3466517,2018,0,1
3466518,2018,0,0
3466518,2018,2,1
3466519,2018,1,0
3466519,2018,1,1
3466520,2018,3,0
3466520,2018,1,1
3466521,2018,4,0
3466521,2018,0,1
3466522,2018,0,0
3466522,2018,4,1
3466523,2018,2,0
3466523,2018,1,1
3466524,2018,1,0
3466524,2018,1,1
3466525,2018,1,0
3466525,2018,1,1
3466526,2018,1,0
3466526,2018,0,1
3466527,2018,2,0
3466527,2018,0,1
3466528,2018,1,0
3466528,2018,0,1
3466529,2018,2,0
3466529,2018,1,1
3466530,2018,0,0
3466530,2018,1,1
3466531,2018,1,0
3466531,2018,1,1
3466532,2018,1,0
3466532,2018,0,1
3466533,2018,1,0
3466533,2018,1,1
3466534,2018,1,0
3466534,2018,0,1
3466535,2018,1,0
3466535,2018,1,1
3466536,2018,2,0
3466536,2018,0,1
3466537,2018,2,0
3466537,2018,2,1
3466538,2018,1,0
3466538,2018,0,1
3466539,2018,1,0
3466539,2018,0,1
3466540,2018,1,0
3466540,2018,1,1
3466541,2018,1,0
3466541,2018,0,1
3466542,2018,1,0
3466542,2018,1,1
3466543,2018,1,0
3466543,2018,1,1
3466544,2018,1,0
3466544,2018,1,1
3466545,2018,3,0
3466545,2018,0,1
3466546,2018,0,0
3466546,2018,1,1
3466547,2018,6,0
3466547,2018,2,1
3466548,2018,0,0
3466548,2018,3,1
3466549,2018,1,0
3466549,2018,1,1
3466550,2018,1,0
3466550,2018,0,1
3466551,2018,1,0
3466551,2018,1,1
3466552,2018,2,0
3466552,2018,0,1
3466553,2018,2,0
3466553,2018,3,1
3466554,2018,2,0
3466554,2018,0,1
3466555,2018,2,0
3466555,2018,1,1
3466556,2017,3,0
3466556,2017,1,1
3466557,2018,0,0
3466557,2018,2,1
3466558,2018,1,0
3466558,2018,1,1
3466559,2018,1,0
3466559,2018,1,1
3466560,2018,1,0
3466560,2018,1,1
3466561,2018,0,0
3466561,2018,2,1
3466562,2018,1,0
3466562,2018,3,1
3466563,2018,1,0
3466563,2018,0,1
3466564,2018,3,0
3466564,2018,1,1
3466565,2018,2,0
3466565,2018,1,1
3466566,2018,1,0
3466566,2018,1,1
3466567,2018,1,0
3466567,2018,1,1
3466568,2018,1,0
3466568,2018,1,1
3466569,2018,1,0
3466569,2018,1,1
3466570,2018,2,0
3466570,2018,2,1
3466571,2018,2,0
3466571,2018,0,1
3466572,2018,1,0
3466572,2018,0,1
3466573,2018,2,0
3466573,2018,2,1
3466574,2018,2,0
3466574,2018,1,1
3466575,2018,1,0
3466575,2018,0,1
3466576,2018,2,0
3466576,2018,0,1
3466577,2018,1,0
3466577,2018,0,1
3466578,2018,1,0
3466578,2018,2,1
3466579,2018,1,0
3466579,2018,0,1
3466580,2018,1,0
3466580,2018,0,1
3466581,2018,1,0
3466581,2018,0,1
3466582,2018,1,0
3466582,2018,0,1
3466583,2018,0,0
3466583,2018,2,1
3466584,2018,1,0
3466584,2018,0,1
3466585,2018,0,0
3466585,2018,2,1
3466586,2018,1,0
3466586,2018,1,1
3466587,2018,2,0
3466587,2018,1,1
3466588,2018,1,0
3466588,2018,1,1
3466589,2018,1,0
3466589,2018,1,1
3466590,2018,0,0
3466590,2018,2,1
3466591,2018,2,0
3466591,2018,0,1
3466592,2018,3,0
3466592,2018,0,1
3466593,2018,1,0
3466593,2018,0,1
3466594,2018,2,0
3466594,2018,1,1
3466595,2018,2,0
3466595,2018,0,1
3466596,2018,1,0
3466596,2018,1,1
3466597,2018,1,0
3466597,2018,2,1
3466598,2018,2,0
3466598,2018,1,1
3466599,2018,2,0
3466599,2018,0,1
3466600,2018,1,0
3466600,2018,0,1
3466601,2018,2,0
3466601,2018,0,1
3466602,2018,1,0
3466602,2018,0,1
3466603,2018,1,0
3466603,2018,1,1
3466604,2018,2,0
3466604,2018,0,1
3466605,2018,1,0
3466605,2018,2,1
3466606,2018,0,0
3466606,2018,1,1
3466607,2018,2,0
3466607,2018,0,1
3466608,2018,1,0
3466608,2018,0,1
3466609,2018,3,0
3466609,2018,0,1
3466610,2018,2,0
3466610,2018,0,1
3466611,2018,1,0
3466611,2018,0,1
3466612,2018,1,0
3466612,2018,1,1
3466613,2018,3,0
3466613,2018,1,1
3466614,2018,1,0
3466614,2018,1,1
3466615,2018,2,0
3466615,2018,2,1
3466616,2018,2,0
3466616,2018,0,1
3466617,2018,1,0
3466617,2018,3,1
3466618,2018,1,0
3466618,2018,1,1
3466619,2018,1,0
3466619,2018,0,1
3466620,2017,2,0
3466620,2017,0,1
3466621,2018,1,0
3466621,2018,1,1
3466622,2018,1,0
3466622,2018,1,1
3466623,2018,2,0
3466623,2018,0,1
3466624,2018,1,0
3466624,2018,2,1
3466625,2018,1,0
3466625,2018,0,1
3466626,2018,1,0
3466626,2018,2,1
3466627,2018,2,0
3466627,2018,0,1
3466628,2018,2,0
3466628,2018,1,1
3466629,2018,2,0
3466629,2018,0,1
3466630,2018,1,0
3466630,2018,2,1
3466631,2018,1,0
3466631,2018,1,1
3466632,2018,0,0
3466632,2018,2,1
3466633,2018,1,0
3466633,2018,0,1
3466634,2018,6,0
3466634,2018,3,1
3466635,2018,1,0
3466635,2018,0,1
3466636,2018,1,0
3466636,2018,0,1
3466637,2018,2,0
3466637,2018,0,1
3466638,2018,2,0
3466638,2018,0,1
3466639,2018,1,0
3466639,2018,2,1
3466640,2018,1,0
3466640,2018,0,1
3466641,2018,1,0
3466641,2018,1,1
3466642,2018,2,0
3466642,2018,0,1
3466643,2018,0,0
3466643,2018,1,1
3466644,2018,1,0
3466644,2018,0,1
3466645,2018,2,0
3466645,2018,0,1
3466646,2018,1,0
3466646,2018,0,1
3466647,2018,3,0
3466647,2018,0,1
3466648,2018,0,0
3466648,2018,1,1
3466649,2018,2,0
3466649,2018,0,1
3466650,2018,1,0
3466650,2018,0,1
3466651,2018,3,0
3466651,2018,4,1
3466652,2018,0,0
3466652,2018,2,1
3466653,2018,2,0
3466653,2018,1,1
3466654,2018,0,0
3466654,2018,1,1
3466655,2018,2,0
3466655,2018,1,1
3466656,2018,1,0
3466656,2018,1,1
3466657,2018,3,0
3466657,2018,1,1
3466658,2018,1,0
3466658,2018,0,1
3466659,2018,2,0
3466659,2018,0,1
3466660,2018,2,0
3466660,2018,0,1
3466661,2018,1,0
3466661,2018,0,1
3466662,2018,1,0
3466662,2018,1,1
3466663,2018,1,0
3466663,2018,2,1
3466664,2018,1,0
3466664,2018,0,1
3466665,2018,1,0
3466665,2018,2,1
3466666,2018,2,0
3466666,2018,0,1
3466667,2018,2,0
3466667,2018,2,1
3466668,2018,0,0
3466668,2018,1,1
3466669,2018,3,0
3466669,2018,0,1
3466670,2018,1,0
3466670,2018,1,1
3466671,2018,2,0
3466671,2018,0,1
3466672,2018,1,0
3466672,2018,0,1
3466673,2018,1,0
3466673,2018,1,1
3466674,2018,0,0
3466674,2018,2,1
3466675,2018,1,0
3466675,2018,0,1
3466676,2018,1,0
3466676,2018,0,1
3466677,2018,4,0
3466677,2018,0,1
3466678,2018,0,0
3466678,2018,1,1
3466679,2018,3,0
3466679,2018,0,1
3466680,2018,1,0
3466680,2018,0,1
3466681,2018,3,0
3466681,2018,0,1
3466682,2018,1,0
3466682,2018,0,1
3466683,2018,4,0
3466683,2018,1,1
3466684,2018,1,0
3466684,2018,1,1
3466685,2018,1,0
3466685,2018,1,1
3466686,2018,2,0
3466686,2018,0,1
3466687,2018,1,0
3466687,2018,2,1
3466688,2018,2,0
3466688,2018,0,1
3466689,2018,2,0
3466689,2018,0,1
3466690,2018,1,0
3466690,2018,1,1
3466691,2017,1,0
3466691,2017,1,1
3466692,2018,2,0
3466692,2018,0,1
3466693,2018,0,0
3466693,2018,2,1
3466694,2018,2,0
3466694,2018,0,1
3466695,2018,2,0
3466695,2018,1,1
3466696,2018,0,0
3466696,2018,1,1
3466697,2018,1,0
3466697,2018,1,1
3466698,2018,3,0
3466698,2018,0,1
3466699,2018,1,0
3466699,2018,2,1
3466700,2018,1,0
3466700,2018,0,1
3466701,2018,1,0
3466701,2018,1,1
3466702,2018,1,0
3466702,2018,0,1
3466703,2018,0,0
3466703,2018,1,1
3466704,2018,1,0
3466704,2018,3,1
3466705,2018,2,0
3466705,2018,2,1
3466706,2018,1,0
3466706,2018,1,1
3466707,2018,0,0
3466707,2018,1,1
3466708,2018,0,0
3466708,2018,2,1
3466709,2018,1,0
3466709,2018,2,1
3466710,2018,1,0
3466710,2018,1,1
3466711,2018,1,0
3466711,2018,2,1
3466712,2018,1,0
3466712,2018,2,1
3466713,2018,1,0
3466713,2018,0,1
3466714,2018,1,0
3466714,2018,0,1
3466715,2018,2,0
3466715,2018,1,1
3466716,2018,1,0
3466716,2018,1,1
3466717,2018,0,0
3466717,2018,2,1
3466718,2018,2,0
3466718,2018,0,1
3466719,2018,3,0
3466719,2018,1,1
3466720,2018,0,0
3466720,2018,2,1
3466721,2018,1,0
3466721,2018,3,1
3466722,2018,0,0
3466722,2018,2,1
3466723,2018,2,0
3466723,2018,1,1
3466724,2018,1,0
3466724,2018,1,1
3466725,2018,1,0
3466725,2018,1,1
3466726,2018,1,0
3466726,2018,2,1
3466727,2018,2,0
3466727,2018,1,1
3466728,2018,1,0
3466728,2018,1,1
3466729,2018,0,0
3466729,2018,1,1
3466730,2018,1,0
3466730,2018,1,1
3466731,2018,1,0
3466731,2018,0,1
3466732,2018,0,0
3466732,2018,1,1
3466733,2018,1,0
3466733,2018,1,1
3466734,2018,1,0
3466734,2018,1,1
3466736,2018,0,0
3466736,2018,3,1
3466737,2018,2,0
3466737,2018,1,1
3466738,2018,3,0
3466738,2018,0,1
3466739,2018,1,0
3466739,2018,0,1
3466740,2018,1,0
3466740,2018,1,1
3466741,2018,2,0
3466741,2018,0,1
3466742,2018,2,0
3466742,2018,0,1
3466743,2018,1,0
3466743,2018,1,1
3466744,2018,0,0
3466744,2018,4,1
3466745,2018,3,0
3466745,2018,1,1
3466746,2018,1,0
3466746,2018,1,1
3466747,2018,2,0
3466747,2018,1,1
3466748,2018,0,0
3466748,2018,1,1
3466749,2018,1,0
3466749,2018,0,1
3466750,2018,3,0
3466750,2018,0,1
3466751,2018,1,0
3466751,2018,1,1
3466752,2018,1,0
3466752,2018,1,1
3466753,2018,2,0
3466753,2018,1,1
3466754,2018,1,0
3466754,2018,0,1
3466755,2017,2,0
3466755,2017,0,1
3466756,2018,2,0
3466756,2018,0,1
3466757,2018,2,0
3466757,2018,0,1
3466758,2018,1,0
3466758,2018,0,1
3466759,2018,1,0
3466759,2018,0,1
3466760,2018,2,0
3466760,2018,0,1
3466761,2018,2,0
3466761,2018,0,1
3466762,2018,1,0
3466762,2018,0,1
3466763,2018,1,0
3466763,2018,1,1
3466764,2018,2,0
3466764,2018,3,1
3466765,2018,1,0
3466765,2018,1,1
3466766,2018,2,0
3466766,2018,0,1
3466767,2018,1,0
3466767,2018,1,1
3466768,2018,1,0
3466768,2018,1,1
3466769,2018,0,0
3466769,2018,1,1
3466770,2018,1,0
3466770,2018,0,1
3466771,2018,3,0
3466771,2018,0,1
3466772,2018,4,0
3466772,2018,0,1
3466773,2018,4,0
3466773,2018,3,1
3466774,2018,1,0
3466774,2018,0,1
3466775,2018,2,0
